metagenome	group	depth	presence
SRR14722308	Trebouxiophyceae	4793372086	rRNA detected
T1867	Tremellomycetes	4840140300	rRNA detected
SRR14722121	Acetobacteraceae	5024869582	rRNA detected
SRR14722121	Beijerinckiaceae	5024869582	rRNA detected
SRR14722121	Sphingomonadaceae	5024869582	rRNA detected
SRR14722121	Trebouxiophyceae	5024869582	rRNA detected
SRR14722121	Tremellomycetes	5024869582	rRNA detected
VT34	Trebouxiophyceae	5154969068	rRNA detected
SRR14722116	Cystobasidiomycetes	5176420732	rRNA detected
VT16	Sphingomonadaceae	5215367256	rRNA detected
VT16	Trebouxiophyceae	5215367256	rRNA detected
VT16	Cystobasidiomycetes	5215367256	rRNA detected
VT16	Tremellomycetes	5215367256	rRNA detected
SRR14722128	Trebouxiophyceae	5671217532	rRNA detected
SRR14722128	Tremellomycetes	5671217532	rRNA detected
SRR14722125	Beijerinckiaceae	5674845760	rRNA detected
SRR14722125	Sphingomonadaceae	5674845760	rRNA detected
SRR14722125	Cystobasidiomycetes	5674845760	rRNA detected
SRR14722125	Tremellomycetes	5674845760	rRNA detected
VT1	Sphingomonadaceae	5900310202	rRNA detected
VT1	Cystobasidiomycetes	5900310202	rRNA detected
VT1	Tremellomycetes	5900310202	rRNA detected
VT15	Sphingomonadaceae	6033792692	rRNA detected
VT15	Tremellomycetes	6033792692	rRNA detected
VT12	Beijerinckiaceae	6037720806	rRNA detected
VT12	Sphingomonadaceae	6037720806	rRNA detected
VT12	Cystobasidiomycetes	6037720806	rRNA detected
SRR14722113	Acetobacteraceae	6700040026	rRNA detected
SRR14722113	Sphingomonadaceae	6700040026	rRNA detected
SRR14722113	Trebouxiophyceae	6700040026	rRNA detected
SRR14722113	Tremellomycetes	6700040026	rRNA detected
VT31	Acetobacteraceae	6757064572	rRNA detected
VT31	Sphingomonadaceae	6757064572	rRNA detected
VT31	Tremellomycetes	6757064572	rRNA detected
VT33	Acetobacteraceae	7017044292	rRNA detected
VT33	Acidobacteriaceae	7017044292	rRNA detected
VT33	Beijerinckiaceae	7017044292	rRNA detected
VT33	Sphingomonadaceae	7017044292	rRNA detected
VT33	Trebouxiophyceae	7017044292	rRNA detected
VT33	Cystobasidiomycetes	7017044292	rRNA detected
VT33	Tremellomycetes	7017044292	rRNA detected
SRR2387885	Beijerinckiaceae	7034650998	rRNA detected
SRR2387885	Sphingomonadaceae	7034650998	rRNA detected
SRR14722130	Sphingomonadaceae	7112828122	rRNA detected
SRR14722130	Trebouxiophyceae	7112828122	rRNA detected
SRR14722130	Cystobasidiomycetes	7112828122	rRNA detected
SRR14722130	Tremellomycetes	7112828122	rRNA detected
SRR14722188	Sphingomonadaceae	7175223436	rRNA detected
SRR14722188	Cystobasidiomycetes	7175223436	rRNA detected
SRR14722188	Tremellomycetes	7175223436	rRNA detected
VT26	Sphingomonadaceae	7411632358	rRNA detected
VT26	Trebouxiophyceae	7411632358	rRNA detected
VT26	Cystobasidiomycetes	7411632358	rRNA detected
VT26	Tremellomycetes	7411632358	rRNA detected
VT38	Acidobacteriaceae	7584511956	rRNA detected
VT38	Beijerinckiaceae	7584511956	rRNA detected
VT2	Sphingomonadaceae	8660831802	rRNA detected
VT2	Cystobasidiomycetes	8660831802	rRNA detected
VT2	Tremellomycetes	8660831802	rRNA detected
SRR13125762	Acetobacteraceae	9146430147	rRNA detected
SRR13125762	Cystobasidiomycetes	9146430147	rRNA detected
VT19	Acidobacteriaceae	9363519664	rRNA detected
VT19	Beijerinckiaceae	9363519664	rRNA detected
VT19	Sphingomonadaceae	9363519664	rRNA detected
VT19	Cystobasidiomycetes	9363519664	rRNA detected
VT19	Tremellomycetes	9363519664	rRNA detected
SRR5808932	Beijerinckiaceae	9873816669	rRNA detected
SRR5808932	Sphingomonadaceae	9873816669	rRNA detected
SRR5808932	Cystobasidiomycetes	9873816669	rRNA detected
SRR5808932	Tremellomycetes	9873816669	rRNA detected
X14	Acidobacteriaceae	10204075500	rRNA detected
X14	Cystobasidiomycetes	10204075500	rRNA detected
X14	Tremellomycetes	10204075500	rRNA detected
X16	Trebouxiophyceae	10450703250	rRNA detected
X16	Cystobasidiomycetes	10450703250	rRNA detected
X16	Tremellomycetes	10450703250	rRNA detected
SRR5808930	Beijerinckiaceae	10528646549	rRNA detected
SRR5808930	Sphingomonadaceae	10528646549	rRNA detected
SRR5808930	Cystobasidiomycetes	10528646549	rRNA detected
SRR5808930	Tremellomycetes	10528646549	rRNA detected
ERR4179389	Trebouxiophyceae	10693128900	rRNA detected
ERR4179389	Cystobasidiomycetes	10693128900	rRNA detected
ERR4179389	Tremellomycetes	10693128900	rRNA detected
X8	Acidobacteriaceae	10779976500	rRNA detected
X8	Sphingomonadaceae	10779976500	rRNA detected
X8	Cystobasidiomycetes	10779976500	rRNA detected
X11	Cystobasidiomycetes	11221466500	rRNA detected
X11	Tremellomycetes	11221466500	rRNA detected
SRR1531569	Acetobacteraceae	11418853650	rRNA detected
SRR1531569	Acidobacteriaceae	11418853650	rRNA detected
SRR1531569	Beijerinckiaceae	11418853650	rRNA detected
SRR1531569	Sphingomonadaceae	11418853650	rRNA detected
SRR1531569	Trebouxiophyceae	11418853650	rRNA detected
SRR1531569	Tremellomycetes	11418853650	rRNA detected
X15	Sphingomonadaceae	11546747000	rRNA detected
X15	Trebouxiophyceae	11546747000	rRNA detected
X15	Cystobasidiomycetes	11546747000	rRNA detected
X15	Tremellomycetes	11546747000	rRNA detected
TS1974	Sphingomonadaceae	11716287600	rRNA detected
TS1974	Cystobasidiomycetes	11716287600	rRNA detected
TS1974	Tremellomycetes	11716287600	rRNA detected
SRR7232211	Acidobacteriaceae	11915952768	rRNA detected
SRR7232211	Beijerinckiaceae	11915952768	rRNA detected
X10	Acetobacteraceae	12114619750	rRNA detected
X10	Acidobacteriaceae	12114619750	rRNA detected
X10	Beijerinckiaceae	12114619750	rRNA detected
X10	Sphingomonadaceae	12114619750	rRNA detected
X10	Cystobasidiomycetes	12114619750	rRNA detected
X10	Tremellomycetes	12114619750	rRNA detected
X3	Cystobasidiomycetes	12381879250	rRNA detected
X3	Tremellomycetes	12381879250	rRNA detected
SRR7232213	Acidobacteriaceae	12478175288	rRNA detected
SRR7232213	Tremellomycetes	12478175288	rRNA detected
X9	Acidobacteriaceae	12497401000	rRNA detected
X9	Beijerinckiaceae	12497401000	rRNA detected
X9	Cystobasidiomycetes	12497401000	rRNA detected
X7	Acetobacteraceae	12531347000	rRNA detected
X7	Cystobasidiomycetes	12531347000	rRNA detected
SRR11456918	Acidobacteriaceae	12580023514	rRNA detected
SRR11456918	Trebouxiophyceae	12580023514	rRNA detected
SRR11456918	Tremellomycetes	12580023514	rRNA detected
SRR11456923	Acetobacteraceae	12708455960	rRNA detected
SRR11456923	Acidobacteriaceae	12708455960	rRNA detected
SRR11456923	Beijerinckiaceae	12708455960	rRNA detected
SRR11456923	Trebouxiophyceae	12708455960	rRNA detected
SRR11456923	Tremellomycetes	12708455960	rRNA detected
SRR11456917	Acetobacteraceae	12749704932	rRNA detected
SRR11456917	Acidobacteriaceae	12749704932	rRNA detected
SRR11456917	Beijerinckiaceae	12749704932	rRNA detected
SRR11456917	Trebouxiophyceae	12749704932	rRNA detected
SRR11456917	Tremellomycetes	12749704932	rRNA detected
X12	Beijerinckiaceae	13243158000	rRNA detected
X12	Cystobasidiomycetes	13243158000	rRNA detected
X12	Tremellomycetes	13243158000	rRNA detected
X4	Acidobacteriaceae	13287338000	rRNA detected
X4	Beijerinckiaceae	13287338000	rRNA detected
X4	Trebouxiophyceae	13287338000	rRNA detected
X4	Tremellomycetes	13287338000	rRNA detected
X13	Acetobacteraceae	13332657500	rRNA detected
X13	Beijerinckiaceae	13332657500	rRNA detected
X13	Trebouxiophyceae	13332657500	rRNA detected
X13	Tremellomycetes	13332657500	rRNA detected
X1	Acidobacteriaceae	14391347750	rRNA detected
X1	Beijerinckiaceae	14391347750	rRNA detected
X1	Sphingomonadaceae	14391347750	rRNA detected
X1	Cystobasidiomycetes	14391347750	rRNA detected
X2	Acetobacteraceae	14488756500	rRNA detected
X2	Beijerinckiaceae	14488756500	rRNA detected
X2	Cystobasidiomycetes	14488756500	rRNA detected
X2	Tremellomycetes	14488756500	rRNA detected
X5	Acetobacteraceae	14934984750	rRNA detected
X5	Beijerinckiaceae	14934984750	rRNA detected
X5	Sphingomonadaceae	14934984750	rRNA detected
X5	Trebouxiophyceae	14934984750	rRNA detected
X5	Cystobasidiomycetes	14934984750	rRNA detected
X5	Tremellomycetes	14934984750	rRNA detected
SRR11456919	Cystobasidiomycetes	15005117036	rRNA detected
SRR11456919	Tremellomycetes	15005117036	rRNA detected
SRR1532736	Acetobacteraceae	15148872300	rRNA detected
SRR1532736	Acidobacteriaceae	15148872300	rRNA detected
SRR1532736	Beijerinckiaceae	15148872300	rRNA detected
SRR1532736	Sphingomonadaceae	15148872300	rRNA detected
SRR1532736	Cystobasidiomycetes	15148872300	rRNA detected
SRR1532736	Tremellomycetes	15148872300	rRNA detected
SRR11456915	Acetobacteraceae	15218326096	rRNA detected
SRR11456915	Acidobacteriaceae	15218326096	rRNA detected
SRR11456915	Cystobasidiomycetes	15218326096	rRNA detected
SRR11456915	Tremellomycetes	15218326096	rRNA detected
SRR1531545	Acetobacteraceae	15367008150	rRNA detected
SRR1531545	Acidobacteriaceae	15367008150	rRNA detected
SRR1531545	Beijerinckiaceae	15367008150	rRNA detected
SRR1531545	Trebouxiophyceae	15367008150	rRNA detected
SRR1531545	Tremellomycetes	15367008150	rRNA detected
T1882	Acetobacteraceae	16086931500	rRNA detected
T1882	Beijerinckiaceae	16086931500	rRNA detected
T1882	Sphingomonadaceae	16086931500	rRNA detected
T1882	Tremellomycetes	16086931500	rRNA detected
SRR13125477	Beijerinckiaceae	16137791400	rRNA detected
SRR13125477	Sphingomonadaceae	16137791400	rRNA detected
SRR13125477	Cystobasidiomycetes	16137791400	rRNA detected
SRR13125477	Tremellomycetes	16137791400	rRNA detected
SRR11456922	Acetobacteraceae	17025986880	rRNA detected
SRR11456922	Acidobacteriaceae	17025986880	rRNA detected
SRR11456922	Trebouxiophyceae	17025986880	rRNA detected
SRR11456922	Cystobasidiomycetes	17025986880	rRNA detected
SRR11456922	Tremellomycetes	17025986880	rRNA detected
SRR1531517	Acetobacteraceae	18235852650	rRNA detected
SRR1531517	Acidobacteriaceae	18235852650	rRNA detected
SRR1531517	Beijerinckiaceae	18235852650	rRNA detected
SRR1531517	Sphingomonadaceae	18235852650	rRNA detected
SRR1531517	Trebouxiophyceae	18235852650	rRNA detected
T1912	Acetobacteraceae	18875462100	rRNA detected
T1912	Beijerinckiaceae	18875462100	rRNA detected
T1912	Sphingomonadaceae	18875462100	rRNA detected
T1914	Sphingomonadaceae	18930750600	rRNA detected
T1914	Cystobasidiomycetes	18930750600	rRNA detected
T1914	Tremellomycetes	18930750600	rRNA detected
GTX0163	Acidobacteriaceae	19017090000	rRNA detected
GTX0163	Cystobasidiomycetes	19017090000	rRNA detected
GTX0163	Tremellomycetes	19017090000	rRNA detected
SRR11456913	Trebouxiophyceae	20745690476	rRNA detected
SRR11456913	Cystobasidiomycetes	20745690476	rRNA detected
SRR11456913	Tremellomycetes	20745690476	rRNA detected
T1881	Acetobacteraceae	21838551300	rRNA detected
T1881	Beijerinckiaceae	21838551300	rRNA detected
T1881	Cystobasidiomycetes	21838551300	rRNA detected
T1881	Tremellomycetes	21838551300	rRNA detected
T1916	Cystobasidiomycetes	22997863800	rRNA detected
T1916	Tremellomycetes	22997863800	rRNA detected
SRR11456921	Acidobacteriaceae	23249913362	rRNA detected
SRR11456921	Trebouxiophyceae	23249913362	rRNA detected
SRR11456921	Cystobasidiomycetes	23249913362	rRNA detected
SRR11456921	Tremellomycetes	23249913362	rRNA detected
T1889	Cystobasidiomycetes	24626097300	rRNA detected
T1889	Tremellomycetes	24626097300	rRNA detected
GTX0158	Acetobacteraceae	24881678400	rRNA detected
GTX0158	Acidobacteriaceae	24881678400	rRNA detected
GTX0158	Sphingomonadaceae	24881678400	rRNA detected
GTX0158	Trebouxiophyceae	24881678400	rRNA detected
GTX0158	Cystobasidiomycetes	24881678400	rRNA detected
GTX0158	Tremellomycetes	24881678400	rRNA detected
T1894	Sphingomonadaceae	25018821000	rRNA detected
T1894	Cystobasidiomycetes	25018821000	rRNA detected
T1894	Tremellomycetes	25018821000	rRNA detected
T1887	Acidobacteriaceae	26592286200	rRNA detected
T1887	Trebouxiophyceae	26592286200	rRNA detected
T1888	Cystobasidiomycetes	27582553500	rRNA detected
T1888	Tremellomycetes	27582553500	rRNA detected
T1904	Tremellomycetes	28165630200	rRNA detected
GTX0161	Acetobacteraceae	32118972600	rRNA detected
GTX0161	Beijerinckiaceae	32118972600	rRNA detected
GTX0161	Sphingomonadaceae	32118972600	rRNA detected
GTX0161	Cystobasidiomycetes	32118972600	rRNA detected
ERR4179390	Cystobasidiomycetes	34830147881	rRNA detected
ERR4179390	Tremellomycetes	34830147881	rRNA detected
SRR11456914	Acidobacteriaceae	35095207098	rRNA detected
SRR11456914	Trebouxiophyceae	35095207098	rRNA detected
SRR11456914	Cystobasidiomycetes	35095207098	rRNA detected
SRR11456914	Tremellomycetes	35095207098	rRNA detected
SRR14722030	Cystobasidiomycetes	248125314	not detected
SRR13126647	Cystobasidiomycetes	447209227	not detected
SRR14722186	Cystobasidiomycetes	548060842	not detected
SRR14722035	Cystobasidiomycetes	553745992	not detected
SRR14722035	Tremellomycetes	553745992	not detected
SRR13125985	Cystobasidiomycetes	576727858	not detected
SRR13125985	Tremellomycetes	576727858	not detected
SRR13126828	Sphingomonadaceae	576977571	not detected
SRR13126828	Cystobasidiomycetes	576977571	not detected
SRR13126828	Tremellomycetes	576977571	not detected
SRR13685162	Cystobasidiomycetes	579616520	not detected
SRR13685154	Cystobasidiomycetes	585379284	not detected
SRR14721973	Trebouxiophyceae	586278942	not detected
SRR14721973	Cystobasidiomycetes	586278942	not detected
SRR13685157	Acidobacteriaceae	595991866	not detected
SRR13685157	Cystobasidiomycetes	595991866	not detected
SRR14721977	Cystobasidiomycetes	610283110	not detected
SRR14721977	Tremellomycetes	610283110	not detected
SRR13685161	Cystobasidiomycetes	628949730	not detected
SRR13685161	Tremellomycetes	628949730	not detected
SRR14721992	Cystobasidiomycetes	632782110	not detected
SRR14721992	Tremellomycetes	632782110	not detected
SRR14721971	Cystobasidiomycetes	658905110	not detected
SRR14722072	Cystobasidiomycetes	702881444	not detected
SRR14722072	Tremellomycetes	702881444	not detected
SRR14722311	Cystobasidiomycetes	710159342	not detected
SRR13685158	Cystobasidiomycetes	722120656	not detected
SRR13685158	Tremellomycetes	722120656	not detected
SRR13685165	Sphingomonadaceae	728229512	not detected
SRR14722075	Cystobasidiomycetes	751529718	not detected
SRR14722099	Cystobasidiomycetes	752849760	not detected
SRR14722099	Tremellomycetes	752849760	not detected
SRR14722028	Cystobasidiomycetes	754572972	not detected
SRR13167197	Acidobacteriaceae	761732733	not detected
SRR13167197	Cystobasidiomycetes	761732733	not detected
SRR13167197	Tremellomycetes	761732733	not detected
SRR14722016	Cystobasidiomycetes	784227560	not detected
SRR13126796	Cystobasidiomycetes	787429291	not detected
SRR13126796	Tremellomycetes	787429291	not detected
SRR13685164	Sphingomonadaceae	798545984	not detected
SRR13685164	Tremellomycetes	798545984	not detected
SRR14722004	Cystobasidiomycetes	815926084	not detected
SRR14722010	Cystobasidiomycetes	834885342	not detected
SRR14722010	Tremellomycetes	834885342	not detected
SRR14721993	Cystobasidiomycetes	857871166	not detected
SRR14722000	Cystobasidiomycetes	863435818	not detected
SRR14721997	Cystobasidiomycetes	870103374	not detected
SRR14721997	Tremellomycetes	870103374	not detected
SRR14722118	Cystobasidiomycetes	904833072	not detected
SRR14722118	Tremellomycetes	904833072	not detected
SRR14721984	Cystobasidiomycetes	923492444	not detected
SRR14722202	Beijerinckiaceae	958576992	not detected
SRR14722202	Sphingomonadaceae	958576992	not detected
SRR14722051	Cystobasidiomycetes	975559660	not detected
SRR14722051	Tremellomycetes	975559660	not detected
SRR14722018	Cystobasidiomycetes	975842634	not detected
SRR14722018	Tremellomycetes	975842634	not detected
SRR14722020	Cystobasidiomycetes	1006688612	not detected
SRR14722312	Cystobasidiomycetes	1014178514	not detected
SRR14722312	Tremellomycetes	1014178514	not detected
SRR14721995	Cystobasidiomycetes	1015010524	not detected
SRR14722012	Cystobasidiomycetes	1025757496	not detected
SRR14722002	Cystobasidiomycetes	1027194714	not detected
SRR14721998	Cystobasidiomycetes	1033038414	not detected
SRR14721998	Tremellomycetes	1033038414	not detected
SRR14722006	Cystobasidiomycetes	1036372796	not detected
SRR14721987	Cystobasidiomycetes	1078541660	not detected
SRR14721987	Tremellomycetes	1078541660	not detected
SRR14721991	Cystobasidiomycetes	1081278384	not detected
SRR14721991	Tremellomycetes	1081278384	not detected
SRR12240175	Cystobasidiomycetes	1101309616	not detected
SRR12240175	Tremellomycetes	1101309616	not detected
SRR14722021	Cystobasidiomycetes	1107319844	not detected
SRR14722031	Cystobasidiomycetes	1112283516	not detected
SRR14722022	Sphingomonadaceae	1123401344	not detected
SRR14722022	Tremellomycetes	1123401344	not detected
SRR14722005	Cystobasidiomycetes	1141070760	not detected
SRR12240178	Tremellomycetes	1141955117	not detected
SRR14722015	Cystobasidiomycetes	1157540028	not detected
SRR14722036	Cystobasidiomycetes	1159539872	not detected
SRR14722036	Tremellomycetes	1159539872	not detected
SRR14721983	Cystobasidiomycetes	1179233292	not detected
SRR14721983	Tremellomycetes	1179233292	not detected
SRR14721982	Cystobasidiomycetes	1195195804	not detected
SRR14721978	Cystobasidiomycetes	1229069030	not detected
SRR14721999	Cystobasidiomycetes	1230744828	not detected
SRR14721999	Tremellomycetes	1230744828	not detected
SRR14721970	Cystobasidiomycetes	1231440938	not detected
SRR14721935	Cystobasidiomycetes	1234573282	not detected
SRR14721941	Tremellomycetes	1286751030	not detected
SRR14721980	Cystobasidiomycetes	1289181526	not detected
SRR14721980	Tremellomycetes	1289181526	not detected
SRR14721979	Cystobasidiomycetes	1295686606	not detected
SRR14722302	Cystobasidiomycetes	1307381556	not detected
SRR14722302	Tremellomycetes	1307381556	not detected
SRR14721959	Cystobasidiomycetes	1316976096	not detected
SRR14722174	Cystobasidiomycetes	1324337648	not detected
SRR12240174	Cystobasidiomycetes	1329976068	not detected
SRR12240174	Tremellomycetes	1329976068	not detected
SRR14722019	Cystobasidiomycetes	1331060772	not detected
SRR14722019	Tremellomycetes	1331060772	not detected
SRR14721932	Cystobasidiomycetes	1337832518	not detected
SRR14722066	Cystobasidiomycetes	1350674766	not detected
SRR14721923	Cystobasidiomycetes	1351992392	not detected
SRR14721923	Tremellomycetes	1351992392	not detected
SRR14721948	Cystobasidiomycetes	1358620084	not detected
SRR14721948	Tremellomycetes	1358620084	not detected
SRR14722288	Cystobasidiomycetes	1372978674	not detected
SRR14722288	Tremellomycetes	1372978674	not detected
SRR14722026	Sphingomonadaceae	1376535630	not detected
SRR14722023	Sphingomonadaceae	1390022346	not detected
SRR14721946	Cystobasidiomycetes	1392508410	not detected
SRR14721943	Cystobasidiomycetes	1393932642	not detected
SRR14721943	Tremellomycetes	1393932642	not detected
SRR14722151	Cystobasidiomycetes	1407435666	not detected
SRR13685140	Cystobasidiomycetes	1409896362	not detected
SRR14722009	Cystobasidiomycetes	1419216082	not detected
SRR14722009	Tremellomycetes	1419216082	not detected
SRR14721962	Cystobasidiomycetes	1438330870	not detected
SRR14722330	Cystobasidiomycetes	1445485854	not detected
SRR14722330	Tremellomycetes	1445485854	not detected
SRR14721955	Cystobasidiomycetes	1448166708	not detected
SRR14722290	Cystobasidiomycetes	1473725270	not detected
SRR14722290	Tremellomycetes	1473725270	not detected
SRR14722017	Cystobasidiomycetes	1480952130	not detected
SRR14722017	Tremellomycetes	1480952130	not detected
SRR14721944	Cystobasidiomycetes	1492914048	not detected
SRR12240184	Acidobacteriaceae	1500967204	not detected
SRR12240184	Cystobasidiomycetes	1500967204	not detected
SRR12240184	Tremellomycetes	1500967204	not detected
SRR14722275	Cystobasidiomycetes	1516342604	not detected
SRR14721996	Cystobasidiomycetes	1522805404	not detected
SRR14722014	Cystobasidiomycetes	1532844488	not detected
SRR14722014	Tremellomycetes	1532844488	not detected
SRR14722013	Cystobasidiomycetes	1537520354	not detected
SRR14722013	Tremellomycetes	1537520354	not detected
SRR14722056	Beijerinckiaceae	1539342924	not detected
SRR14722056	Sphingomonadaceae	1539342924	not detected
SRR14722056	Cystobasidiomycetes	1539342924	not detected
SRR14722056	Tremellomycetes	1539342924	not detected
SRR14722067	Sphingomonadaceae	1539836090	not detected
SRR14722067	Cystobasidiomycetes	1539836090	not detected
SRR14722082	Cystobasidiomycetes	1555905208	not detected
SRR14722082	Tremellomycetes	1555905208	not detected
SRR14721931	Cystobasidiomycetes	1559618298	not detected
SRR14721931	Tremellomycetes	1559618298	not detected
SRR14722323	Cystobasidiomycetes	1568205064	not detected
SRR14721942	Cystobasidiomycetes	1576656232	not detected
SRR14722109	Cystobasidiomycetes	1579021496	not detected
SRR14721926	Cystobasidiomycetes	1588561676	not detected
SRR14721926	Tremellomycetes	1588561676	not detected
SRR14722007	Cystobasidiomycetes	1593583936	not detected
SRR14722024	Cystobasidiomycetes	1603596142	not detected
SRR14722280	Cystobasidiomycetes	1604343592	not detected
SRR14722280	Tremellomycetes	1604343592	not detected
SRR14721927	Cystobasidiomycetes	1605062352	not detected
SRR14721927	Tremellomycetes	1605062352	not detected
SRR14722101	Cystobasidiomycetes	1608475254	not detected
SRR14722087	Cystobasidiomycetes	1608577934	not detected
SRR14722046	Cystobasidiomycetes	1608581256	not detected
SRR14722046	Tremellomycetes	1608581256	not detected
SRR14722304	Cystobasidiomycetes	1610200580	not detected
SRR14722304	Tremellomycetes	1610200580	not detected
SRR14721964	Cystobasidiomycetes	1611903860	not detected
SRR14721964	Tremellomycetes	1611903860	not detected
SRR14721965	Cystobasidiomycetes	1614020880	not detected
SRR14721965	Tremellomycetes	1614020880	not detected
SRR14721933	Cystobasidiomycetes	1623848866	not detected
SRR14722309	Cystobasidiomycetes	1625514094	not detected
SRR14722309	Tremellomycetes	1625514094	not detected
SRR14721925	Cystobasidiomycetes	1626183024	not detected
SRR14721925	Tremellomycetes	1626183024	not detected
SRR14721949	Tremellomycetes	1630314384	not detected
SRR14722064	Cystobasidiomycetes	1632232688	not detected
SRR14722064	Tremellomycetes	1632232688	not detected
SRR14721952	Cystobasidiomycetes	1650217694	not detected
SRR14721952	Tremellomycetes	1650217694	not detected
SRR14721945	Acetobacteraceae	1650596100	not detected
SRR14721945	Sphingomonadaceae	1650596100	not detected
SRR14721945	Cystobasidiomycetes	1650596100	not detected
SRR14721945	Tremellomycetes	1650596100	not detected
SRR14722279	Cystobasidiomycetes	1650799950	not detected
SRR14722278	Cystobasidiomycetes	1658886000	not detected
SRR14721968	Cystobasidiomycetes	1667041510	not detected
SRR14721968	Tremellomycetes	1667041510	not detected
SRR12240181	Beijerinckiaceae	1669402964	not detected
SRR12240181	Cystobasidiomycetes	1669402964	not detected
SRR14721990	Cystobasidiomycetes	1674040360	not detected
SRR14721990	Tremellomycetes	1674040360	not detected
SRR14721950	Cystobasidiomycetes	1680403802	not detected
SRR14721950	Tremellomycetes	1680403802	not detected
SRR14722175	Cystobasidiomycetes	1680805160	not detected
SRR14722296	Cystobasidiomycetes	1697605722	not detected
SRR14722296	Tremellomycetes	1697605722	not detected
SRR12240187	Tremellomycetes	1713022087	not detected
SRR14721953	Cystobasidiomycetes	1713412100	not detected
SRR14721953	Tremellomycetes	1713412100	not detected
SRR14722068	Cystobasidiomycetes	1718570864	not detected
SRR14721922	Cystobasidiomycetes	1722459416	not detected
SRR14722140	Cystobasidiomycetes	1728674878	not detected
SRR14721974	Cystobasidiomycetes	1756628904	not detected
SRR14722081	Cystobasidiomycetes	1759614476	not detected
SRR14722037	Cystobasidiomycetes	1763670034	not detected
SRR12240179	Acidobacteriaceae	1772170559	not detected
SRR12240179	Cystobasidiomycetes	1772170559	not detected
SRR14721937	Cystobasidiomycetes	1786893834	not detected
SRR14722329	Cystobasidiomycetes	1792631532	not detected
SRR12240188	Cystobasidiomycetes	1795584881	not detected
SRR12240188	Tremellomycetes	1795584881	not detected
SRR14722298	Cystobasidiomycetes	1804158872	not detected
SRR14722043	Cystobasidiomycetes	1807451880	not detected
SRR14722043	Tremellomycetes	1807451880	not detected
SRR14722313	Cystobasidiomycetes	1821332102	not detected
SRR14722313	Tremellomycetes	1821332102	not detected
SRR14722106	Cystobasidiomycetes	1825538056	not detected
SRR14722105	Cystobasidiomycetes	1827127180	not detected
SRR14722301	Cystobasidiomycetes	1832608178	not detected
SRR14722301	Tremellomycetes	1832608178	not detected
SRR14722292	Cystobasidiomycetes	1835472346	not detected
SRR14722058	Cystobasidiomycetes	1850829952	not detected
SRR14722058	Tremellomycetes	1850829952	not detected
SRR14722136	Cystobasidiomycetes	1878951588	not detected
SRR14722136	Tremellomycetes	1878951588	not detected
SRR12240177	Cystobasidiomycetes	1887998081	not detected
SRR12240177	Tremellomycetes	1887998081	not detected
SRR14722325	Cystobasidiomycetes	1889563868	not detected
SRR14722325	Tremellomycetes	1889563868	not detected
SRR14722326	Cystobasidiomycetes	1898066678	not detected
SRR14722077	Cystobasidiomycetes	1920498332	not detected
SRR14722063	Cystobasidiomycetes	1932117782	not detected
SRR14722305	Cystobasidiomycetes	1941179594	not detected
SRR14721957	Cystobasidiomycetes	1959059806	not detected
SRR14721957	Tremellomycetes	1959059806	not detected
SRR14722307	Acidobacteriaceae	1961472484	not detected
SRR14722307	Cystobasidiomycetes	1961472484	not detected
SRR14722307	Tremellomycetes	1961472484	not detected
SRR14722281	Cystobasidiomycetes	1967710294	not detected
SRR14722281	Tremellomycetes	1967710294	not detected
SRR14722197	Cystobasidiomycetes	1968745248	not detected
SRR14722197	Tremellomycetes	1968745248	not detected
SRR14722054	Cystobasidiomycetes	1985291526	not detected
SRR14722054	Tremellomycetes	1985291526	not detected
SRR14722293	Cystobasidiomycetes	1996136648	not detected
SRR14721954	Cystobasidiomycetes	2031774158	not detected
SRR14721954	Tremellomycetes	2031774158	not detected
SRR14722041	Cystobasidiomycetes	2088996816	not detected
SRR14722084	Sphingomonadaceae	2103064882	not detected
SRR14722084	Cystobasidiomycetes	2103064882	not detected
SRR14722084	Tremellomycetes	2103064882	not detected
SRR14722277	Cystobasidiomycetes	2116714376	not detected
SRR14721966	Cystobasidiomycetes	2128997320	not detected
SRR14722184	Cystobasidiomycetes	2134534188	not detected
SRR14722127	Cystobasidiomycetes	2196437846	not detected
SRR14722057	Cystobasidiomycetes	2199167926	not detected
SRR14722319	Tremellomycetes	2200427266	not detected
SRR14722300	Cystobasidiomycetes	2235551678	not detected
SRR14722078	Cystobasidiomycetes	2237419850	not detected
SRR14722078	Tremellomycetes	2237419850	not detected
SRR14722173	Cystobasidiomycetes	2278285886	not detected
SRR14722080	Sphingomonadaceae	2282694482	not detected
SRR14722080	Cystobasidiomycetes	2282694482	not detected
SRR14722316	Cystobasidiomycetes	2324797208	not detected
SRR14722095	Tremellomycetes	2377912666	not detected
SRR14722039	Cystobasidiomycetes	2390043402	not detected
SRR14722039	Tremellomycetes	2390043402	not detected
SRR14722098	Cystobasidiomycetes	2400755946	not detected
SRR14722274	Cystobasidiomycetes	2402037634	not detected
SRR14722083	Cystobasidiomycetes	2415466366	not detected
SRR14722083	Tremellomycetes	2415466366	not detected
SRR14721956	Cystobasidiomycetes	2428900534	not detected
SRR14721960	Cystobasidiomycetes	2429449570	not detected
SRR14721960	Tremellomycetes	2429449570	not detected
SRR14722213	Cystobasidiomycetes	2461390902	not detected
